"xCoord","yCoord","year","env1","env2"
13,36,0,0.990322580645161,1.00164516129032
14,36,0,0.980645161290323,1.00425806451613
15,36,0,0.567741935483871,1.04029032258065
16,36,0,0.7,1.03316129032258
17,36,0,0.738709677419355,1.03474193548387
18,36,0,0.906451612903226,1.02409677419355
19,36,0,0.874193548387097,1.03167741935484
20,36,0,0.993548387096774,1.02706451612903
21,36,0,1.26774193548387,1.01132258064516
22,36,0,1.29677419354839,1.01435483870968
23,36,0,1.26451612903226,1.02451612903226
24,36,0,1.34838709677419,1.02390322580645
25,36,0,1.57741935483871,1.0118064516129
26,36,0,1.48387096774194,1.02770967741935
27,36,0,1.59032258064516,1.02606451612903
28,36,0,1.45161290322581,1.04638709677419
29,36,0,1.36129032258065,1.06348387096774
30,36,0,1.27741935483871,1.08151612903226
31,36,0,1.44516129032258,1.07522580645161
32,36,0,1.45806451612903,1.08390322580645
33,36,0,1.34516129032258,1.10409677419355
34,36,0,1.32903225806452,1.11670967741935
35,36,0,1.41612903225806,1.11854838709677
36,36,0,1.3258064516129,1.13574193548387
37,36,0,1.25161290322581,1.15277419354839
38,36,0,1.32258064516129,1.15354838709677
39,36,0,1.26129032258065,1.16767741935484
40,36,0,0.648387096774193,1.23335483870968
41,36,0,0.735483870967742,1.23303225806452
42,36,0,0.554838709677419,1.255
43,36,0,0.335483870967742,1.27606451612903
44,36,0,0.270967741935484,1.28061290322581
45,36,0,0.0612903225806452,1.29596774193548
46,36,0,0.0838709677419355,1.29048387096774
47,36,0,0.62258064516129,1.23322580645161
48,36,0,0.432258064516129,1.24606451612903
49,36,0,1.02258064516129,1.17912903225806
50,36,0,1.06774193548387,1.16877419354839
51,36,0,0.712903225806452,1.19822580645161
52,36,0,0.854838709677419,1.17906451612903
53,36,0,0.764516129032258,1.18335483870968
54,36,0,0.525806451612903,1.20425806451613
55,36,0,-0.438709677419355,1.29841935483871
56,36,0,0.638709677419355,1.1861935483871
57,36,0,1.15161290322581,1.13445161290323
58,36,0,1.38387096774194,1.11238709677419
59,36,0,1.91290322580645,1.06590322580645
0,37,0,0.690322580645161,1.01196774193548
1,37,0,0.532258064516129,1.02348387096774
2,37,0,0.570967741935484,1.02041935483871
3,37,0,0.535483870967742,1.02341935483871
4,37,0,0.574193548387097,1.0201935483871
5,37,0,0.561290322580645,1.02174193548387
6,37,0,0.645161290322581,1.01493548387097
7,37,0,0.635483870967742,1.01583870967742
8,37,0,0.438709677419355,1.03087096774194
9,37,0,0.416129032258065,1.033
10,37,0,0.396774193548387,1.03445161290323
11,37,0,0.480645161290323,1.03006451612903
12,37,0,0.741935483870968,1.00948387096774
13,37,0,0.812903225806452,1.00564516129032
14,37,0,0.864516129032258,1.0041935483871
15,37,0,0.77741935483871,1.01396774193548
16,37,0,0.416129032258065,1.04590322580645
17,37,0,0.564516129032258,1.03893548387097
18,37,0,0.612903225806452,1.03751612903226
19,37,0,0.590322580645161,1.04403225806452
20,37,0,0.87741935483871,1.02512903225806
21,37,0,0.82258064516129,1.03535483870968
22,37,0,0.993548387096774,1.02567741935484
23,37,0,1.06451612903226,1.02661290322581
24,37,0,1.10967741935484,1.02848387096774
25,37,0,1.38387096774194,1.01277419354839
26,37,0,1.20645161290323,1.03383870967742
27,37,0,1.33548387096774,1.03038709677419
28,37,0,1.17741935483871,1.05222580645161
29,37,0,1.16774193548387,1.06264516129032
30,37,0,1.22258064516129,1.0648064516129
31,37,0,1.18387096774194,1.07851612903226
32,37,0,1.4258064516129,1.06603225806452
33,37,0,1.40322580645161,1.07687096774194
34,37,0,1.28709677419355,1.09783870967742
35,37,0,1.24838709677419,1.11064516129032
36,37,0,1.36129032258065,1.10909677419355
37,37,0,1.52258064516129,1.10251612903226
38,37,0,1.45483870967742,1.11748387096774
39,37,0,1.31935483870968,1.13664516129032
40,37,0,1.25483870967742,1.14951612903226
41,37,0,1.00645161290323,1.1808064516129
42,37,0,1.32258064516129,1.15087096774194
43,37,0,0.735483870967742,1.21248387096774
44,37,0,0.619354838709677,1.22193548387097
45,37,0,1.04838709677419,1.17693548387097
46,37,0,1.30322580645161,1.14632258064516
47,37,0,1.55806451612903,1.11377419354839
48,37,0,1.41935483870968,1.12338709677419
49,37,0,1.56451612903226,1.103
50,37,0,1.48709677419355,1.10503225806452
51,37,0,1.16451612903226,1.13525806451613
52,37,0,1.38064516129032,1.10870967741935
53,37,0,1.46451612903226,1.09754838709677
54,37,0,1.45161290322581,1.09764516129032
55,37,0,0.748387096774193,1.16529032258065
56,37,0,0.938709677419355,1.14596774193548
57,37,0,0.983870967741935,1.14170967741935
58,37,0,1.66129032258065,1.07974193548387
59,37,0,2.31935483870968,1.02906451612903
0,38,0,0.712903225806452,1.0021935483871
1,38,0,0.638709677419355,1.00793548387097
2,38,0,0.651612903225806,1.00690322580645
3,38,0,0.638709677419355,1.00761290322581
4,38,0,0.645161290322581,1.00732258064516
5,38,0,0.683870967741935,1.00325806451613
6,38,0,0.512903225806452,1.01587096774194
7,38,0,0.580645161290323,1.0111935483871
8,38,0,0.570967741935484,1.01164516129032
9,38,0,0.390322580645161,1.02561290322581
10,38,0,0.380645161290323,1.02803225806452
11,38,0,0.403225806451613,1.02625806451613
12,38,0,0.57741935483871,1.01467741935484
13,38,0,0.706451612903226,1.00609677419355
14,38,0,0.587096774193548,1.018
15,38,0,0.545161290322581,1.02225806451613
16,38,0,0.338709677419355,1.04216129032258
17,38,0,0.403225806451613,1.04022580645161
18,38,0,0.487096774193548,1.03696774193548
19,38,0,0.561290322580645,1.0348064516129
20,38,0,0.690322580645161,1.02841935483871
21,38,0,0.490322580645161,1.04987096774194
22,38,0,0.574193548387097,1.04861290322581
23,38,0,0.719354838709677,1.04090322580645
24,38,0,0.993548387096774,1.02403225806452
25,38,0,1.30645161290323,1.00296774193548
26,38,0,1.18709677419355,1.01945161290323
27,38,0,1.03870967741935,1.03883870967742
28,38,0,1.17096774193548,1.03445161290323
29,38,0,1.06451612903226,1.052
30,38,0,1.20645161290323,1.04658064516129
31,38,0,1.11935483870968,1.06303225806452
32,38,0,1.37741935483871,1.049
33,38,0,1.45483870967742,1.0518064516129
34,38,0,1.36451612903226,1.06945161290323
35,38,0,1.41935483870968,1.07361290322581
36,38,0,1.50967741935484,1.07354838709677
37,38,0,1.51612903225806,1.081
38,38,0,1.4,1.09916129032258
39,38,0,1.44838709677419,1.10132258064516
40,38,0,1.34193548387097,1.11758064516129
41,38,0,1.44516129032258,1.11174193548387
42,38,0,1.51290322580645,1.10774193548387
43,38,0,1.24838709677419,1.13574193548387
44,38,0,1.37741935483871,1.12193548387097
45,38,0,1.52258064516129,1.1051935483871
46,38,0,1.65161290322581,1.08851612903226
47,38,0,1.69354838709677,1.08132258064516
48,38,0,1.9258064516129,1.05277419354839
49,38,0,2.05161290322581,1.03493548387097
50,38,0,1.94516129032258,1.04216129032258
51,38,0,1.94838709677419,1.04048387096774
52,38,0,1.95806451612903,1.03929032258065
53,38,0,1.77096774193548,1.05725806451613
54,38,0,1.56129032258065,1.07745161290323
55,38,0,1.63870967741935,1.07083870967742
56,38,0,1.84193548387097,1.05396774193548
57,38,0,2.16451612903226,1.02932258064516
58,38,0,2.03548387096774,1.04422580645161
59,38,0,2.48387096774194,1.01245161290323
0,39,0,0.693548387096774,0.995225806451613
1,39,0,0.651612903225806,0.998290322580645
2,39,0,0.587096774193548,1.00254838709677
3,39,0,0.558064516129032,1.00493548387097
4,39,0,0.425806451612903,1.01422580645161
5,39,0,0.629032258064516,0.999161290322581
6,39,0,0.706451612903226,0.992645161290323
7,39,0,0.635483870967742,0.998612903225806
8,39,0,0.580645161290323,1.00312903225806
9,39,0,0.619354838709677,0.999677419354839
10,39,0,0.435483870967742,1.01416129032258
11,39,0,0.587096774193548,1.00345161290323
12,39,0,0.674193548387097,0.997354838709677
13,39,0,0.7,0.997709677419355
14,39,0,0.203225806451613,1.03861290322581
15,39,0,0.235483870967742,1.03832258064516
16,39,0,0.261290322580645,1.03851612903226
17,39,0,0.348387096774194,1.03422580645161
18,39,0,0.27741935483871,1.04396774193548
19,39,0,0.335483870967742,1.04225806451613
20,39,0,0.367741935483871,1.04287096774194
21,39,0,0.258064516129032,1.05706451612903
22,39,0,0.325806451612903,1.05554838709677
23,39,0,0.558064516129032,1.04035483870968
24,39,0,0.729032258064516,1.03054838709677
25,39,0,0.958064516129032,1.01658064516129
26,39,0,0.787096774193548,1.03735483870968
27,39,0,0.712903225806452,1.0498064516129
28,39,0,0.893548387096774,1.0401935483871
29,39,0,1.0741935483871,1.03048387096774
30,39,0,1.2,1.02729032258065
31,39,0,1.13870967741935,1.04032258064516
32,39,0,1.29677419354839,1.03529032258065
33,39,0,1.49354838709677,1.02541935483871
34,39,0,1.41612903225806,1.04164516129032
35,39,0,1.59032258064516,1.03458064516129
36,39,0,1.60645161290323,1.04254838709677
37,39,0,1.42903225806452,1.06693548387097
38,39,0,1.48387096774194,1.06964516129032
39,39,0,1.44193548387097,1.08083870967742
40,39,0,1.36129032258065,1.09454838709677
41,39,0,1.55806451612903,1.08129032258065
42,39,0,1.85483870967742,1.05635483870968
43,39,0,1.86774193548387,1.05583870967742
44,39,0,2.01935483870968,1.04170967741935
45,39,0,2.05806451612903,1.03674193548387
46,39,0,2.16451612903226,1.0238064516129
47,39,0,2.21935483870968,1.0168064516129
48,39,0,2.38387096774194,0.998677419354839
49,39,0,2.50645161290323,0.986290322580645
50,39,0,2.13225806451613,1.01396774193548
51,39,0,2.03870967741935,1.02232258064516
52,39,0,2.00645161290323,1.02748387096774
53,39,0,1.69354838709677,1.05609677419355
54,39,0,1.62258064516129,1.06351612903226
55,39,0,1.79677419354839,1.05025806451613
56,39,0,2.06129032258065,1.02974193548387
57,39,0,2.33548387096774,1.01090322580645
58,39,0,2.3258064516129,1.01574193548387
59,39,0,2.43225806451613,1.0121935483871
0,40,0,0.648387096774193,0.991032258064516
1,40,0,0.593548387096774,0.994645161290323
2,40,0,0.580645161290323,0.995387096774194
3,40,0,0.590322580645161,0.994548387096774
4,40,0,0.606451612903226,0.99341935483871
5,40,0,0.690322580645161,0.988032258064516
6,40,0,0.567741935483871,0.996774193548387
7,40,0,0.5,1.00032258064516
8,40,0,0.693548387096774,0.986870967741936
9,40,0,0.648387096774193,0.989451612903226
10,40,0,0.625806451612903,0.991387096774194
11,40,0,0.690322580645161,0.986451612903226
12,40,0,0.616129032258064,0.993548387096774
13,40,0,0.429032258064516,1.00870967741935
14,40,0,0.203225806451613,1.02887096774194
15,40,0,0.22258064516129,1.02938709677419
16,40,0,0.0032258064516129,1.05029032258065
17,40,0,0.112903225806452,1.0431935483871
18,40,0,0.0935483870967742,1.04841935483871
19,40,0,0.116129032258065,1.04909677419355
20,40,0,0.141935483870968,1.04996774193548
21,40,0,0.183870967741935,1.04948387096774
22,40,0,0.37741935483871,1.03709677419355
23,40,0,0.351612903225806,1.04403225806452
24,40,0,0.461290322580645,1.03832258064516
25,40,0,0.658064516129032,1.02612903225806
26,40,0,0.67741935483871,1.02990322580645
27,40,0,0.638709677419355,1.03845161290323
28,40,0,0.745161290322581,1.03461290322581
29,40,0,0.938709677419355,1.0231935483871
30,40,0,1.08387096774194,1.017
31,40,0,1.28709677419355,1.00629032258065
32,40,0,1.33225806451613,1.00987096774194
33,40,0,1.56129032258065,0.997483870967742
34,40,0,1.64838709677419,0.998451612903226
35,40,0,1.79677419354839,0.995064516129032
36,40,0,1.91612903225806,0.99358064516129
37,40,0,1.99354838709677,0.997290322580645
38,40,0,2.05806451612903,1.00029032258065
39,40,0,2.09677419354839,1.00464516129032
40,40,0,2.04838709677419,1.01477419354839
41,40,0,2.12903225806452,1.01190322580645
42,40,0,2.20967741935484,1.00861290322581
43,40,0,2.20967741935484,1.01093548387097
44,40,0,2.29677419354839,1.00435483870968
45,40,0,2.28709677419355,1.00461290322581
46,40,0,2.38387096774194,0.995612903225806
47,40,0,2.44516129032258,0.988161290322581
48,40,0,2.49354838709677,0.983064516129032
49,40,0,2.60645161290323,0.972838709677419
50,40,0,2.70322580645161,0.965516129032258
51,40,0,2.6258064516129,0.971032258064516
52,40,0,2.49032258064516,0.983096774193548
53,40,0,2.39354838709677,0.992903225806452
54,40,0,2.09354838709677,1.01925806451613
55,40,0,2.08064516129032,1.02164516129032
56,40,0,1.95806451612903,1.03374193548387
57,40,0,1.53225806451613,1.07138709677419
58,40,0,1.42258064516129,1.08358064516129
59,40,0,1.37741935483871,1.09138709677419
0,41,0,0.554838709677419,0.989677419354839
1,41,0,0.545161290322581,0.990935483870968
2,41,0,0.574193548387097,0.988741935483871
3,41,0,0.645161290322581,0.983451612903226
4,41,0,0.680645161290323,0.981483870967742
5,41,0,0.632258064516129,0.983354838709677
6,41,0,0.412903225806452,0.999
7,41,0,0.6,0.986451612903226
8,41,0,0.290322580645161,1.00935483870968
9,41,0,0.42258064516129,0.999516129032258
10,41,0,0.445161290322581,0.996870967741936
11,41,0,0.490322580645161,0.994774193548387
12,41,0,0.52258064516129,0.993
13,41,0,0.232258064516129,1.01641935483871
14,41,0,0.0032258064516129,1.03638709677419
15,41,0,0.032258064516129,1.0351935483871
16,41,0,-0.116129032258065,1.04958064516129
17,41,0,-0.0838709677419355,1.04854838709677
18,41,0,-0.0032258064516129,1.04516129032258
19,41,0,0.0129032258064516,1.04603225806452
20,41,0,0.0903225806451613,1.04264516129032
21,41,0,0.264516129032258,1.03093548387097
22,41,0,0.264516129032258,1.03364516129032
23,41,0,0.154838709677419,1.0481935483871
24,41,0,0.287096774193548,1.03964516129032
25,41,0,0.5,1.02538709677419
26,41,0,0.635483870967742,1.01725806451613
27,41,0,0.474193548387097,1.03635483870968
28,41,0,0.764516129032258,1.01509677419355
29,41,0,1.05161290322581,0.994774193548387
30,41,0,1.2258064516129,0.984838709677419
31,41,0,1.40645161290323,0.974516129032258
32,41,0,1.49354838709677,0.973354838709677
33,41,0,1.9741935483871,0.939774193548387
34,41,0,2.25483870967742,0.926967741935484
35,41,0,2.31612903225806,0.931129032258065
36,41,0,2.40645161290323,0.935096774193548
37,41,0,2.40322580645161,0.945709677419355
38,41,0,2.34838709677419,0.960193548387097
39,41,0,2.2741935483871,0.976290322580645
40,41,0,2.19677419354839,0.989064516129032
41,41,0,2.03548387096774,1.00596774193548
42,41,0,2.1,1.00541935483871
43,41,0,2.19354838709677,0.999838709677419
44,41,0,2.35806451612903,0.988806451612903
45,41,0,2.53870967741935,0.974225806451613
46,41,0,2.48064516129032,0.980096774193548
47,41,0,2.53870967741935,0.975354838709677
48,41,0,2.58709677419355,0.970677419354839
49,41,0,2.35806451612903,0.989161290322581
50,41,0,2.02903225806452,1.01593548387097
51,41,0,1.8741935483871,1.02938709677419
52,41,0,1.6,1.05229032258065
53,41,0,1.28064516129032,1.08170967741935
54,41,0,1.17741935483871,1.09064516129032
55,41,0,0.793548387096774,1.12470967741935
56,41,0,0.387096774193548,1.16135483870968
57,41,0,-0.193548387096774,1.21290322580645
58,41,0,0.0741935483870968,1.19074193548387
59,41,0,0.809677419354839,1.13116129032258
0,42,0,0.558064516129032,0.982645161290323
1,42,0,0.535483870967742,0.984387096774194
2,42,0,0.570967741935484,0.981806451612903
3,42,0,0.590322580645161,0.98041935483871
4,42,0,0.603225806451613,0.979451612903226
5,42,0,0.625806451612903,0.977032258064516
6,42,0,0.606451612903226,0.979096774193548
7,42,0,0.516129032258065,0.985225806451613
8,42,0,0.0161290322580645,1.0218064516129
9,42,0,0.167741935483871,1.01116129032258
10,42,0,0.396774193548387,0.994935483870968
11,42,0,0.387096774193548,0.995709677419355
12,42,0,0.461290322580645,0.991064516129032
13,42,0,0.370967741935484,0.998612903225806
14,42,0,0.174193548387097,1.01406451612903
15,42,0,-0.0548387096774193,1.03345161290323
16,42,0,-0.212903225806452,1.04767741935484
17,42,0,-0.235483870967742,1.05135483870968
18,42,0,-0.174193548387097,1.04861290322581
19,42,0,-0.112903225806452,1.04574193548387
20,42,0,0.0935483870967742,1.03106451612903
21,42,0,0.1,1.03251612903226
22,42,0,0.109677419354839,1.03493548387097
23,42,0,0.0451612903225806,1.04429032258065
24,42,0,0.229032258064516,1.03096774193548
25,42,0,0.251612903225806,1.03267741935484
26,42,0,0.419354838709677,1.0221935483871
27,42,0,0.619354838709677,1.00803225806452
28,42,0,0.829032258064516,0.993548387096774
29,42,0,1.16774193548387,0.967290322580645
30,42,0,1.46451612903226,0.945451612903226
31,42,0,1.65806451612903,0.932967741935484
32,42,0,1.94193548387097,0.915064516129032
33,42,0,2.19354838709677,0.904451612903226
34,42,0,2.23870967741935,0.910709677419355
35,42,0,2.25161290322581,0.919806451612903
36,42,0,2.29354838709677,0.927387096774194
37,42,0,2.30322580645161,0.936967741935484
38,42,0,2.29677419354839,0.947806451612903
39,42,0,2.21935483870968,0.963032258064516
40,42,0,2.23225806451613,0.970516129032258
41,42,0,2.12903225806452,0.985483870967742
42,42,0,2.18387096774194,0.986741935483871
43,42,0,2.19354838709677,0.990677419354839
44,42,0,2.21612903225806,0.992193548387097
45,42,0,2.20645161290323,0.995548387096774
46,42,0,2.13870967741935,1.00325806451613
47,42,0,2.08387096774194,1.00916129032258
48,42,0,2.00645161290323,1.01574193548387
49,42,0,1.70645161290323,1.03945161290323
50,42,0,1.38709677419355,1.06425806451613
51,42,0,0.838709677419355,1.11032258064516
52,42,0,-0.183870967741935,1.19751612903226
53,42,0,-0.438709677419355,1.21996774193548
54,42,0,-0.206451612903226,1.2
55,42,0,-0.658064516129032,1.24058064516129
56,42,0,-0.603225806451613,1.23616129032258
57,42,0,-0.438709677419355,1.2231935483871
58,42,0,-0.164516129032258,1.20103225806452
59,42,0,0.72258064516129,1.13012903225806
0,43,0,0.574193548387097,0.975387096774194
1,43,0,0.574193548387097,0.975096774193548
2,43,0,0.570967741935484,0.97541935483871
3,43,0,0.47741935483871,0.982193548387097
4,43,0,0.529032258064516,0.978193548387097
5,43,0,0.425806451612903,0.985677419354839
6,43,0,0.380645161290323,0.989193548387097
7,43,0,0.341935483870968,0.99141935483871
8,43,0,0.0354838709677419,1.01422580645161
9,43,0,0.0129032258064516,1.016
10,43,0,-0.032258064516129,1.02006451612903
11,43,0,0.270967741935484,0.997967741935484
12,43,0,0.409677419354839,0.988064516129032
13,43,0,0.245161290322581,0.999870967741936
14,43,0,0.0193548387096774,1.01922580645161
15,43,0,-0.0580645161290323,1.02564516129032
16,43,0,-0.354838709677419,1.05038709677419
17,43,0,-0.435483870967742,1.05841935483871
18,43,0,-0.309677419354839,1.05016129032258
19,43,0,-0.174193548387097,1.04016129032258
20,43,0,-0.170967741935484,1.04206451612903
21,43,0,0.0483870967741935,1.02616129032258
22,43,0,-0.0709677419354839,1.0388064516129
23,43,0,-0.0387096774193548,1.03922580645161
24,43,0,0.0709677419354839,1.03258064516129
25,43,0,0.264516129032258,1.01822580645161
26,43,0,0.519354838709677,0.998193548387097
27,43,0,0.738709677419355,0.981967741935484
28,43,0,1.21612903225806,0.944032258064516
29,43,0,1.57096774193548,0.919096774193548
30,43,0,1.9258064516129,0.895290322580645
31,43,0,2.03225806451613,0.890967741935484
32,43,0,2.09354838709677,0.892064516129032
33,43,0,2.10645161290323,0.898290322580645
34,43,0,2.12258064516129,0.906
35,43,0,2.12903225806452,0.914774193548387
36,43,0,2.16451612903226,0.922096774193548
37,43,0,2.18387096774194,0.931451612903226
38,43,0,2.14838709677419,0.944548387096774
39,43,0,2.15161290322581,0.953677419354839
40,43,0,2.0741935483871,0.968935483870968
41,43,0,1.98709677419355,0.984516129032258
42,43,0,1.96451612903226,0.993387096774194
43,43,0,1.98064516129032,0.998677419354839
44,43,0,1.86774193548387,1.01296774193548
45,43,0,1.94516129032258,1.01129032258065
46,43,0,1.71290322580645,1.03383870967742
47,43,0,1.58064516129032,1.04490322580645
48,43,0,1.18064516129032,1.07551612903226
49,43,0,0.135483870967742,1.15751612903226
50,43,0,-0.483870967741935,1.20877419354839
51,43,0,-0.570967741935484,1.21696774193548
52,43,0,-0.390322580645161,1.20303225806452
53,43,0,-0.554838709677419,1.21738709677419
54,43,0,-0.635483870967742,1.22554838709677
55,43,0,-0.7,1.23206451612903
56,43,0,-0.654838709677419,1.22883870967742
57,43,0,-0.190322580645161,1.19232258064516
58,43,0,0.0290322580645161,1.17590322580645
59,43,0,0.109677419354839,1.17096774193548
0,44,0,0.390322580645161,0.981806451612903
1,44,0,0.470967741935484,0.975677419354839
2,44,0,0.47741935483871,0.975806451612903
3,44,0,0.480645161290323,0.975225806451613
4,44,0,0.480645161290323,0.975451612903226
5,44,0,0.448387096774194,0.977354838709677
6,44,0,0.309677419354839,0.988096774193548
7,44,0,0.148387096774194,0.999612903225806
8,44,0,-0.0032258064516129,1.01067741935484
9,44,0,0.0580645161290323,1.00635483870968
10,44,0,0.1,1.00358064516129
11,44,0,0.219354838709677,0.995741935483871
12,44,0,0.354838709677419,0.986032258064516
13,44,0,0.203225806451613,0.997677419354839
14,44,0,-0.138709677419355,1.02296774193548
15,44,0,-0.0935483870967742,1.02051612903226
16,44,0,-0.332258064516129,1.04061290322581
17,44,0,-0.532258064516129,1.05722580645161
18,44,0,-0.435483870967742,1.05103225806452
19,44,0,-0.22258064516129,1.03516129032258
20,44,0,-0.370967741935484,1.04822580645161
21,44,0,-0.180645161290323,1.03435483870968
22,44,0,-0.0129032258064516,1.02325806451613
23,44,0,-0.106451612903226,1.03270967741935
24,44,0,0.0193548387096774,1.02470967741935
25,44,0,0.303225806451613,1.00296774193548
26,44,0,0.783870967741936,0.963451612903226
27,44,0,1.29032258064516,0.924935483870968
28,44,0,1.65806451612903,0.898645161290323
29,44,0,1.81612903225806,0.890483870967742
30,44,0,1.8741935483871,0.889
31,44,0,1.94838709677419,0.887709677419355
32,44,0,1.98064516129032,0.891483870967742
33,44,0,2,0.897387096774193
34,44,0,2.00322580645161,0.904354838709677
35,44,0,2.03225806451613,0.911064516129032
36,44,0,2.01935483870968,0.921612903225806
37,44,0,1.97741935483871,0.934451612903226
38,44,0,1.85161290322581,0.953548387096774
39,44,0,1.86129032258065,0.962903225806452
40,44,0,1.88387096774194,0.970967741935484
41,44,0,1.81612903225806,0.985612903225806
42,44,0,1.74838709677419,0.998548387096774
43,44,0,1.66774193548387,1.01187096774194
44,44,0,1.43225806451613,1.03641935483871
45,44,0,1.34516129032258,1.04806451612903
46,44,0,1.23225806451613,1.06067741935484
47,44,0,0.819354838709677,1.09170967741935
48,44,0,-0.103225806451613,1.16335483870968
49,44,0,-0.429032258064516,1.19067741935484
50,44,0,-0.719354838709677,1.21577419354839
51,44,0,-0.516129032258065,1.20048387096774
52,44,0,-0.387096774193548,1.19025806451613
53,44,0,-0.406451612903226,1.193
54,44,0,-0.72258064516129,1.21993548387097
55,44,0,-0.612903225806452,1.21264516129032
56,44,0,-0.419354838709677,1.19783870967742
57,44,0,-0.548387096774194,1.20958064516129
58,44,0,-0.370967741935484,1.19829032258065
59,44,0,-0.154838709677419,1.18161290322581
0,45,0,0.283870967741935,0.982967741935484
1,45,0,0.264516129032258,0.984032258064516
2,45,0,0.22258064516129,0.987516129032258
3,45,0,0.354838709677419,0.977838709677419
4,45,0,0.364516129032258,0.976967741935484
5,45,0,0.361290322580645,0.977709677419355
6,45,0,0.251612903225806,0.985322580645161
7,45,0,0.125806451612903,0.995193548387097
8,45,0,-0.148387096774194,1.01506451612903
9,45,0,-0.229032258064516,1.02112903225806
10,45,0,-0.196774193548387,1.019
11,45,0,-0.241935483870968,1.02248387096774
12,45,0,0.0419354838709677,1.00216129032258
13,45,0,0.154838709677419,0.993258064516129
14,45,0,0.0612903225806452,1.00054838709677
15,45,0,-0.248387096774194,1.0258064516129
16,45,0,-0.445161290322581,1.04087096774194
17,45,0,-0.529032258064516,1.04883870967742
18,45,0,-0.348387096774194,1.0348064516129
19,45,0,-0.351612903225806,1.03629032258065
20,45,0,-0.261290322580645,1.03035483870968
21,45,0,-0.0870967741935484,1.01716129032258
22,45,0,0.0129032258064516,1.01038709677419
23,45,0,0.180645161290323,0.998516129032258
24,45,0,0.351612903225806,0.986064516129032
25,45,0,0.632258064516129,0.965322580645161
26,45,0,1.06451612903226,0.932258064516129
27,45,0,1.3741935483871,0.90841935483871
28,45,0,1.60967741935484,0.894903225806452
29,45,0,1.66129032258065,0.893
30,45,0,1.76129032258065,0.889548387096774
31,45,0,1.80322580645161,0.892548387096774
32,45,0,1.8258064516129,0.896
33,45,0,1.80967741935484,0.903322580645161
34,45,0,1.8258064516129,0.908903225806452
35,45,0,1.86451612903226,0.91341935483871
36,45,0,1.82903225806452,0.925290322580645
37,45,0,1.75483870967742,0.940161290322581
38,45,0,1.76129032258065,0.949064516129032
39,45,0,1.63225806451613,0.969193548387097
40,45,0,1.56774193548387,0.982612903225806
41,45,0,1.59032258064516,0.990354838709677
42,45,0,1.49354838709677,1.00538709677419
43,45,0,1.29032258064516,1.02761290322581
44,45,0,0.770967741935484,1.07196774193548
45,45,0,0.42258064516129,1.10338709677419
46,45,0,0.854838709677419,1.07490322580645
47,45,0,0.370967741935484,1.11254838709677
48,45,0,-0.3,1.16564516129032
49,45,0,-0.435483870967742,1.17770967741935
50,45,0,-0.632258064516129,1.19529032258065
51,45,0,-0.503225806451613,1.18561290322581
52,45,0,-0.467741935483871,1.18432258064516
53,45,0,-0.406451612903226,1.17983870967742
54,45,0,-0.635483870967742,1.20032258064516
55,45,0,-0.483870967741935,1.18974193548387
56,45,0,-0.461290322580645,1.18948387096774
57,45,0,-0.57741935483871,1.20135483870968
58,45,0,-0.464516129032258,1.19309677419355
59,45,0,-0.132258064516129,1.16861290322581
0,46,0,0.183870967741935,0.983741935483871
1,46,0,0.125806451612903,0.988032258064516
2,46,0,-0.0290322580645161,0.999193548387097
3,46,0,0.17741935483871,0.985032258064516
4,46,0,0.254838709677419,0.979967741935484
5,46,0,0.180645161290323,0.984709677419355
6,46,0,0.174193548387097,0.985774193548387
7,46,0,0.0967741935483871,0.991
8,46,0,0.0516129032258065,0.995129032258064
9,46,0,-0.067741935483871,1.00303225806452
10,46,0,-0.0741935483870968,1.00393548387097
11,46,0,-0.0967741935483871,1.0058064516129
12,46,0,-0.0516129032258065,1.00193548387097
13,46,0,0.12258064516129,0.990225806451613
14,46,0,-0.0387096774193548,1.00106451612903
15,46,0,-0.329032258064516,1.02348387096774
16,46,0,-0.464516129032258,1.03435483870968
17,46,0,-0.116129032258065,1.00845161290323
18,46,0,0,1.00090322580645
19,46,0,-0.0387096774193548,1.00348387096774
20,46,0,-0.1,1.01032258064516
21,46,0,0.212903225806452,0.985225806451613
22,46,0,0.329032258064516,0.977645161290323
23,46,0,0.47741935483871,0.966935483870968
24,46,0,0.758064516129032,0.946129032258065
25,46,0,1.00645161290323,0.927903225806452
26,46,0,1,0.929483870967742
27,46,0,1.27096774193548,0.911290322580645
28,46,0,1.35806451612903,0.906838709677419
29,46,0,1.55161290322581,0.896225806451613
30,46,0,1.59032258064516,0.897548387096774
31,46,0,1.59677419354839,0.901709677419355
32,46,0,1.63225806451613,0.90441935483871
33,46,0,1.65161290322581,0.908548387096774
34,46,0,1.59032258064516,0.919516129032258
35,46,0,1.61612903225806,0.925516129032258
36,46,0,1.40322580645161,0.948645161290323
37,46,0,1.47096774193548,0.951709677419355
38,46,0,1.54516129032258,0.955677419354839
39,46,0,1.28064516129032,0.984032258064516
40,46,0,1.20645161290323,0.998225806451613
41,46,0,1.22258064516129,1.00432258064516
42,46,0,1.33225806451613,1.00293548387097
43,46,0,0.470967741935484,1.07441935483871
44,46,0,0.3,1.09348387096774
45,46,0,0.267741935483871,1.09990322580645
46,46,0,0.570967741935484,1.08238709677419
47,46,0,0.554838709677419,1.08745161290323
48,46,0,-0.535483870967742,1.16983870967742
